playerID,b_G,b_AB,b_R,b_H,b_2B,b_3B,b_HR,b_RBI,b_SB,b_CS,b_BB,b_SO,b_GIDP
schefbo01,517,1357,105,357,53,9,20,187.0,6.0,0.0,103,127.0,44.0
schefte01,146,539,128,128,15,7,3,38.0,81.0,0.0,87,9.0,0.0
schegle01,2,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
scheica01,327,468,51,117,14,6,5,59.0,1.0,0.0,21,59.0,16.0
scheifr01,390,1401,214,329,37,18,2,148.0,88.0,0.0,182,114.0,0.0
scheija01,3,7,0,1,0,0,0,1.0,0.0,0.0,1,2.0,0.0
scheiri01,462,1218,131,320,52,9,13,127.0,0.0,6.0,149,135.0,44.0
scheiri02,21,9,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0
schelal01,15,45,4,6,0,0,0,1.0,2.0,0.0,2,11.0,0.0
schelda01,94,274,25,77,14,3,7,33.0,0.0,3.0,17,32.0,12.0
schelji01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schemfr01,2,2,0,2,0,0,0,2.0,0.0,0.0,1,0.0,0.0
schemmi01,32,109,10,36,3,1,1,10.0,2.0,0.0,6,1.0,6.0
schenbi01,103,386,51,91,15,3,3,0.0,0.0,0.0,9,0.0,0.0
schenha01,207,538,70,133,22,3,2,24.0,6.0,2.0,27,25.0,10.0
schenjo01,2,2,0,1,0,0,0,1.0,0.0,0.0,0,0.0,0.0
schepjo01,14,48,2,10,4,0,0,6.0,0.0,0.0,1,5.0,0.0
schepta01,180,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
scherbi01,229,17,0,2,0,0,0,0.0,0.0,0.0,2,5.0,0.0
scherbo01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
scherfr01,347,82,5,11,1,0,0,4.0,0.0,0.0,5,23.0,0.0
scherha01,1,3,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0
scherma01,384,405,31,78,6,0,1,29.0,3.0,0.0,13,133.0,4.0
schesdu01,17,9,0,1,1,0,0,0.0,0.0,0.0,0,2.0,0.0
schetlo01,27,41,6,7,0,0,0,1.0,1.0,0.0,1,11.0,0.0
schialo01,2,5,0,0,0,0,0,1.0,0.0,0.0,1,0.0,0.0
schicmo01,14,34,3,5,0,0,0,3.0,0.0,0.0,3,10.0,0.0
schiena01,799,2090,238,529,118,22,52,228.0,30.0,22.0,134,408.0,27.0
schilch01,541,1969,230,470,76,5,23,146.0,11.0,10.0,176,236.0,41.0
schilcu01,571,773,39,117,13,1,0,29.0,1.0,1.0,25,270.0,8.0
schilre01,4,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
schimry01,147,446,74,87,19,5,35,78.0,1.0,1.0,71,178.0,3.0
schinbi01,1,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
schirca01,235,108,7,12,3,0,2,10.0,0.0,0.0,3,45.0,1.0
schirdu01,1,0,0,0,0,0,0,0.0,2.0,0.0,1,0.0,0.0
schlala01,208,658,91,158,20,12,5,58.0,41.0,0.0,90,98.0,0.0
schlead01,636,1918,195,455,52,21,6,209.0,38.0,0.0,172,178.0,0.0
schleda01,94,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schleru01,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schlibi01,44,78,2,16,1,1,0,2.0,1.0,0.0,1,22.0,0.0
schlibr01,84,1,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schlidu01,146,520,61,141,23,6,4,56.0,4.0,2.0,44,67.0,0.0
schlitr01,16,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schlogu01,15,1,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schluja01,7,3,1,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0
schluno01,118,296,18,55,11,2,0,26.0,3.0,2.0,17,48.0,7.0
schmabr01,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schmara01,317,1054,122,284,36,13,3,122.0,11.0,11.0,46,75.0,0.0
schmeal01,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schmege01,76,125,17,21,4,1,0,6.0,0.0,1.0,12,29.0,1.0
schmibo01,477,1480,137,360,41,22,3,124.0,23.0,0.0,36,104.0,0.0
schmibo02,454,1305,133,317,55,4,39,150.0,0.0,6.0,100,199.0,40.0
schmibu01,297,1075,119,292,45,18,4,145.0,18.0,10.0,81,119.0,0.0
schmicl01,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schmicr01,60,161,18,26,1,0,0,3.0,5.0,0.0,18,42.0,0.0
schmicu01,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schmida01,376,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schmida02,15,42,6,10,1,0,2,3.0,0.0,0.0,7,17.0,1.0
schmifr01,85,57,3,8,0,0,0,3.0,0.0,0.0,1,25.0,0.0
schmihe01,41,107,17,21,1,1,1,10.0,3.0,0.0,13,20.0,0.0
schmija01,324,597,29,63,9,0,7,21.0,0.0,0.0,22,282.0,5.0
schmije01,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schmijo01,368,587,32,83,9,3,2,32.0,0.0,0.0,20,147.0,14.0
schmiko01,8,15,1,1,0,0,0,2.0,0.0,0.0,2,2.0,0.0
schmimi01,2404,8352,1506,2234,408,59,548,1595.0,174.0,92.0,1507,1883.0,156.0
schmipe01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schmiwa01,766,2411,216,619,63,20,3,234.0,57.0,16.0,137,105.0,0.0
schmiwi01,194,153,10,25,2,0,0,7.0,0.0,0.0,4,52.0,1.0
schmost01,48,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schmuch01,19,17,2,3,1,0,0,0.0,0.0,0.0,2,5.0,0.0
schmuha01,1,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schnebr01,1048,3165,284,781,167,9,67,387.0,4.0,8.0,331,526.0,93.0
schneda01,119,29,3,5,0,0,0,2.0,0.0,0.0,0,12.0,0.0
schneda02,143,413,32,82,14,4,8,35.0,4.0,2.0,27,73.0,5.0
schnefr01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schneje01,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schneka01,11,4,1,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0
schnepe01,220,434,41,96,13,6,5,26.0,3.0,0.0,5,100.0,0.0
schoege01,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schoeju01,170,657,79,186,30,4,2,28.0,12.0,0.0,20,27.0,0.0
schoere01,2216,8479,1223,2449,427,78,84,773.0,89.0,27.0,606,346.0,180.0
schoesc01,577,8,0,2,1,0,0,1.0,0.0,0.0,2,2.0,0.0
schofdi01,1321,3083,394,699,113,20,21,211.0,12.0,29.0,390,526.0,56.0
schofdi02,1368,4299,505,989,137,32,56,353.0,120.0,41.0,446,684.0,59.0
schomot01,214,777,155,220,29,23,7,122.0,34.0,0.0,123,44.0,0.0
schooje01,50,69,10,9,1,1,1,4.0,1.0,0.0,7,22.0,1.0
schoojo01,846,3079,409,796,157,5,141,415.0,8.0,4.0,126,752.0,91.0
schoomi01,260,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schored01,2,2,1,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0
schotge01,165,199,27,42,7,2,1,14.0,0.0,0.0,10,49.0,4.0
schoupe01,292,269,15,44,4,0,2,20.0,2.0,0.0,10,81.0,5.0
schrapa01,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schreba01,3,3,1,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
schreha01,36,91,10,18,5,0,0,6.0,0.0,0.0,1,16.0,0.0
schrejo01,28,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schreos01,895,3057,304,829,136,31,9,338.0,52.0,0.0,102,146.0,0.0
schrepa01,12,3,0,0,0,0,0,1.0,0.0,0.0,0,2.0,0.0
schrest01,52,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
schrete01,39,50,1,8,0,0,0,2.0,0.0,1.0,4,14.0,1.0
schripo01,803,2733,368,721,117,40,16,377.0,46.0,0.0,227,167.0,0.0
schroal01,35,33,3,9,3,0,1,6.0,1.0,0.0,4,9.0,0.0
schrobi01,376,1262,153,303,49,1,61,152.0,6.0,5.0,58,343.0,29.0
schrobo01,138,221,29,48,5,1,0,12.0,1.0,0.0,23,21.0,3.0
schroch01,62,4,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
schroke01,178,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schroma01,11,17,1,3,0,0,1,1.0,0.0,0.0,0,6.0,0.0
schubhe01,332,935,139,235,43,16,11,116.0,19.0,7.0,57,108.0,0.0
schuero01,292,170,9,27,1,0,0,4.0,0.0,1.0,6,57.0,0.0
schugaj01,73,3,0,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0
schulal01,160,304,16,47,6,2,1,14.0,1.0,0.0,13,78.0,0.0
schular01,164,421,58,111,24,0,6,56.0,0.0,1.0,23,50.0,15.0
schulba01,227,33,1,4,0,0,0,1.0,0.0,0.0,1,11.0,1.0
schulbo01,65,52,5,8,1,0,0,2.0,0.0,0.0,1,17.0,1.0
schulbo02,51,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schulbu01,169,25,2,3,0,1,0,0.0,0.0,0.0,3,8.0,0.0
schulda01,18,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schuldo01,76,7,2,0,0,0,0,1.0,0.0,0.0,3,6.0,0.0
schuler01,46,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schulfr01,1806,6533,906,1766,288,124,92,792.0,233.0,17.0,545,757.0,0.0
schulfr02,1179,4259,686,1241,249,54,47,593.0,56.0,58.0,462,361.0,4.0
schulha01,120,436,44,103,18,2,1,21.0,3.0,0.0,32,30.0,3.0
schulho01,470,1588,163,383,85,7,24,208.0,15.0,0.0,82,218.0,42.0
schulja01,2,7,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0
schulja02,26,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schulje01,40,78,5,19,5,1,0,7.0,0.0,0.0,6,17.0,2.0
schuljo01,6,6,3,1,1,0,0,0.0,0.0,0.0,0,2.0,0.0
schuljo02,1,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schuljo03,703,1959,235,558,83,19,15,249.0,35.0,16.0,116,102.0,0.0
schuljo04,192,374,59,98,15,4,14,64.0,1.0,0.0,76,49.0,0.0
schuljo05,240,328,18,85,13,1,1,46.0,0.0,1.0,37,21.0,8.0
schulle01,124,435,38,108,16,1,0,38.0,0.0,3.0,25,35.0,8.0
schulmi01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schulmi02,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schulwa01,2,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
schulwe01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schulwe02,429,1442,169,417,73,20,27,192.0,7.0,0.0,118,197.0,19.0
schumha01,4,6,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0
schumha02,450,896,100,181,23,4,15,102.0,0.0,0.0,32,196.0,18.0
schumsk01,1149,3252,416,905,169,13,28,284.0,26.0,17.0,280,476.0,73.0
schupfe01,217,319,25,58,10,3,1,19.0,0.0,1.0,25,104.0,0.0
schuri01,580,1568,189,386,67,13,41,134.0,17.0,16.0,139,282.0,27.0
schurwa01,26,5,0,0,0,0,0,0.0,0.0,0.0,1,5.0,0.0
schusbi01,123,261,27,61,11,3,1,17.0,6.0,0.0,23,23.0,11.0
schuspa01,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schutca01,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schwabi01,31,110,14,26,4,0,1,0.0,0.0,0.0,3,0.0,0.0
schwabi02,24,86,5,13,2,0,0,0.0,4.0,0.0,0,5.0,0.0
schwabl01,12,10,1,3,1,0,0,0.0,0.0,0.0,1,2.0,0.0
schwado01,176,234,16,34,2,1,0,12.0,0.0,0.0,5,55.0,6.0
schwaje01,54,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schwaky01,551,1806,295,416,71,8,121,279.0,11.0,10.0,274,591.0,25.0
schwami01,14,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schwara01,16,18,0,3,0,0,0,2.0,0.0,0.0,1,7.0,0.0
schweal01,280,874,97,208,28,8,3,87.0,47.0,0.0,104,122.0,0.0
schweha01,1,3,1,1,0,0,0,0.0,0.0,0.0,1,1.0,0.0
schwepi01,12,24,6,5,3,0,0,6.0,0.0,0.0,3,9.0,0.0
schweru01,3,4,0,1,0,0,0,0.0,0.0,0.0,1,2.0,0.0
schwiar01,1,2,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0
schwich01,7,10,1,2,0,0,0,1.0,0.0,0.0,1,3.0,0.0
schwifr01,6,15,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0
schwimi01,47,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
schypje01,22,69,7,15,2,0,0,5.0,0.0,0.0,1,6.0,1.0
sciosmi01,1441,4373,398,1131,198,12,68,446.0,29.0,24.0,567,307.0,106.0
scofflo01,4,7,2,3,0,0,0,2.0,0.0,0.0,1,2.0,0.0
scoggji01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
sconida01,234,637,83,169,30,5,15,84.0,7.0,5.0,48,87.0,19.0
scorehe01,150,281,21,36,4,1,1,12.0,0.0,2.0,21,126.0,5.0
scott01,13,53,10,12,1,1,1,0.0,0.0,0.0,2,0.0,0.0
scottda01,16,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
scottdi01,3,9,0,0,0,0,0,0.0,1.0,0.0,0,5.0,0.0
scottdi02,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
scottdi03,3,2,0,0,0,0,0,1.0,0.0,0.0,0,0.0,0.0
scottdo01,173,443,34,96,22,0,7,43.0,1.0,2.0,35,87.0,8.0
scotted01,59,171,15,29,6,2,2,19.0,0.0,0.0,2,45.0,0.0
scottev01,1654,5837,552,1455,208,58,20,551.0,69.0,60.0,243,282.0,0.0
scottga01,67,175,16,28,5,0,3,16.0,0.0,2.0,18,28.0,5.0
scottge01,2,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
scottge02,2034,7433,957,1992,306,60,271,1051.0,69.0,57.0,699,1418.0,277.0
scottja01,408,680,67,187,31,4,5,73.0,1.0,2.0,39,76.0,0.0
scottji01,317,614,30,79,11,1,1,34.0,3.0,2.0,34,152.0,0.0
scottji02,8,24,2,6,1,0,0,1.0,1.0,0.0,5,0.0,0.0
scottjo01,118,257,35,57,9,0,2,15.0,13.0,8.0,8,45.0,4.0
scottle01,76,232,31,65,15,1,1,26.0,5.0,0.0,22,14.0,6.0
scottle02,8,3,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0
scottlu01,889,2810,370,725,181,20,135,436.0,17.0,7.0,334,662.0,46.0
scottmi01,341,1285,107,293,42,10,5,132.0,11.0,0.0,40,78.0,0.0
scottmi02,135,4,1,0,0,0,0,0.0,0.0,0.0,2,3.0,0.0
scottmi03,348,653,33,81,14,0,2,45.0,2.0,1.0,27,279.0,9.0
scottpe01,208,522,95,158,41,6,8,88.0,5.0,0.0,59,63.0,0.0
scottro01,690,2132,316,504,43,26,3,150.0,205.0,62.0,281,291.0,27.0
scottro02,84,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
scottta01,108,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
scottta02,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
scottti01,276,15,0,1,0,0,0,0.0,0.0,0.0,0,11.0,0.0
scottto01,991,2803,331,699,111,28,17,253.0,125.0,69.0,186,464.0,51.0
scranji01,8,6,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
scribev01,145,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
scribtr01,11,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
scrivch01,145,310,38,59,8,1,2,18.0,2.0,0.0,24,44.0,3.0
scruban01,20,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
scrugto01,5,6,1,0,0,0,0,0.0,0.0,0.0,0,1.0,1.0
scrugxa01,50,119,6,27,6,0,1,14.0,1.0,0.0,7,37.0,3.0
scuddsc01,96,71,4,8,0,0,1,3.0,0.0,0.0,6,30.0,0.0
scurrro01,332,55,3,9,0,1,0,1.0,0.0,0.0,2,26.0,0.0
scutama01,1391,4887,683,1355,269,21,77,509.0,55.0,22.0,474,570.0,117.0
seabosc01,60,106,11,23,5,0,1,10.0,0.0,0.0,8,23.0,1.0
seageco01,541,2066,340,610,142,9,88,307.0,11.0,5.0,207,435.0,46.0
seageky01,1321,4958,632,1267,280,13,207,706.0,52.0,26.0,474,959.0,100.0
sealejo01,8,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
seamaki01,27,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
seaneru01,544,5,1,0,0,0,0,0.0,0.0,0.0,1,5.0,0.0
searara01,254,3,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0
searcst01,70,4,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0
searske01,67,202,23,57,7,0,2,23.0,1.0,3.0,14,18.0,4.0
searsto01,40,85,11,22,5,0,2,11.0,0.0,0.0,7,19.0,4.0
seatoto01,232,451,44,84,12,6,4,32.0,8.0,0.0,24,163.0,0.0
seatsto01,57,55,5,10,2,0,0,4.0,0.0,0.0,0,15.0,0.0
seaveto01,677,1315,99,202,28,5,12,86.0,4.0,0.0,108,485.0,22.0
seaybo01,261,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
sebrabo01,95,96,4,14,2,0,0,1.0,0.0,0.0,5,27.0,1.0
sebriji01,363,1411,178,368,51,32,6,168.0,52.0,0.0,93,132.0,0.0
sechrdo01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
secorfr01,93,162,21,37,5,0,7,36.0,1.0,0.0,17,24.0,3.0
secrido01,28,7,1,1,0,0,0,0.0,0.0,0.0,1,4.0,0.0
seddoch01,38,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
sedgwdu01,21,29,1,5,0,0,0,2.0,0.0,0.0,0,5.0,0.0
sedlash01,16,6,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0
seech01,92,202,21,55,9,1,1,23.0,5.0,6.0,9,12.0,0.0
seedsbo01,615,1937,268,537,77,21,28,233.0,14.0,15.0,160,190.0,15.0
seela01,26,43,1,8,2,0,0,2.0,0.0,0.0,3,15.0,0.0
seelbch01,75,21,1,3,2,0,0,0.0,0.0,0.0,4,11.0,0.0
seelbch02,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
seerepa01,561,1815,236,406,73,5,86,261.0,3.0,8.0,259,485.0,51.0
seeryem01,916,3547,695,893,152,68,27,300.0,240.0,0.0,471,426.0,0.0
sefcike01,425,771,92,212,36,10,6,56.0,21.0,10.0,80,102.0,19.0
segedro01,53,93,12,21,4,1,2,13.0,0.0,0.0,6,29.0,1.0
segelhe01,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
segovza01,9,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
segrika01,20,32,4,4,0,0,0,1.0,0.0,0.0,5,1.0,1.0
seguida01,1456,4847,683,1412,284,16,139,684.0,17.0,19.0,524,687.0,131.0
seguidi01,640,384,26,58,5,1,4,24.0,0.0,0.0,14,197.0,6.0
seguife01,178,366,42,91,23,0,17,40.0,0.0,1.0,20,114.0,11.0
segurje01,1099,4327,591,1232,196,42,83,401.0,183.0,62.0,237,641.0,99.0
segurjo01,22,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
seibeku01,7,2,2,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
seibeph01,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
seiboso01,207,395,27,76,7,1,1,27.0,1.0,0.0,25,43.0,0.0
seilhri01,21,52,4,11,3,1,1,3.0,1.0,0.0,4,15.0,0.0
seitzke01,1439,5278,739,1557,285,35,74,613.0,80.0,49.0,669,617.0,133.0
selbaki01,1612,6165,1066,1807,301,149,44,779.0,334.0,0.0,785,358.0,0.0
selbybi01,198,431,45,96,20,3,11,48.0,1.0,2.0,33,71.0,9.0
seleaa01,404,58,5,9,2,0,0,1.0,0.0,0.0,3,13.0,2.0
selfto01,21,45,7,9,2,0,1,4.0,0.0,0.0,3,9.0,2.0
selkige01,846,2790,503,810,131,41,108,576.0,49.0,32.0,486,319.0,10.0
selleje01,61,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
selleju01,99,252,33,50,13,1,3,17.0,1.0,1.0,25,59.0,4.0
sellep01,12,19,3,4,1,0,0,1.0,0.0,0.0,1,7.0,0.0
selleru01,12,32,3,5,0,0,0,2.0,1.0,0.0,6,5.0,0.0
sellsda01,90,1,0,1,0,0,0,1.0,0.0,0.0,0,0.0,0.0
selmadi01,324,203,13,35,5,2,0,7.0,1.0,0.0,5,76.0,4.0
selmafr01,37,167,27,43,8,2,1,18.0,3.0,2.0,4,3.0,2.0
selmasa01,34,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
selphca01,141,447,58,124,20,9,0,58.0,8.0,6.0,37,13.0,0.0
selskst01,32,60,9,17,3,0,2,7.0,1.0,0.0,2,27.0,1.0
sembeca01,99,15,1,2,0,0,0,0.0,0.0,0.0,0,6.0,0.0
sembemi01,12,7,2,2,0,0,0,0.0,0.0,0.0,1,3.0,0.0
semiema01,858,3266,467,830,170,22,115,380.0,66.0,24.0,326,731.0,64.0
seminan01,1304,3921,495,953,139,26,164,556.0,23.0,7.0,582,780.0,118.0
seminfr01,47,47,4,6,0,0,0,0.0,0.0,0.0,1,11.0,0.0
semprra01,85,112,2,13,1,0,0,6.0,0.0,0.0,2,39.0,0.0
senerso01,29,100,5,22,5,0,3,11.0,0.0,3.0,4,21.0,0.0
senseco01,51,234,55,70,6,2,0,34.0,5.0,6.0,0,3.0,0.0
sentepa01,66,195,19,44,5,1,1,14.0,15.0,0.0,15,19.0,0.0
sentest01,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
senzaan01,96,96,4,7,2,0,0,11.0,0.0,0.0,1,57.0,0.0
senzeni01,127,445,63,109,26,4,14,50.0,16.0,6.0,36,116.0,8.0
seoanma01,9,2,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0
seoja01,123,131,7,15,3,0,0,5.0,1.0,0.0,9,45.0,2.0
sepkote01,19,26,3,6,2,0,0,1.0,0.0,1.0,1,4.0,0.0
septile01,21,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
seradbi01,95,343,33,57,7,3,0,21.0,0.0,0.0,8,65.0,0.0
serafda01,105,43,2,3,0,0,0,2.0,0.0,0.0,3,19.0,1.0
serenbi01,408,1239,154,311,57,16,48,198.0,2.0,2.0,177,235.0,36.0
sernapa01,95,263,26,62,5,0,7,17.0,2.0,8.0,7,24.0,4.0
serraal01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
serraji01,10,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
serrawa01,20,9,0,1,0,0,0,0.0,0.0,0.0,0,4.0,0.0
serumga01,62,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
servasc01,820,2493,243,611,130,2,63,319.0,3.0,6.0,183,407.0,73.0
servisc01,340,17,0,1,0,0,0,1.0,0.0,0.0,0,9.0,0.0
sessiwa01,20,27,4,2,0,0,1,2.0,0.0,0.0,2,6.0,1.0
settlme01,33,17,2,3,1,0,0,2.0,0.0,0.0,0,7.0,0.0
sevcijo01,12,16,1,1,1,0,0,0.0,0.0,0.0,1,5.0,1.0
several01,88,5,0,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0
severat01,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
severha01,1390,4312,408,1245,204,42,17,539.0,35.0,19.0,331,169.0,0.0
severlu01,99,12,1,1,0,0,0,0.0,0.0,0.0,0,5.0,0.0
severpe01,249,716,75,163,31,1,22,87.0,5.0,1.0,70,174.0,11.0
severri01,93,270,26,69,11,3,1,23.0,0.0,0.0,19,38.0,5.0
sewalpa01,125,8,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0
sewared01,218,728,89,127,24,6,9,62.0,35.0,0.0,67,95.0,0.0
sewarfr01,26,28,1,2,1,0,0,1.0,0.0,0.0,0,9.0,1.0
sewarge01,64,243,35,55,3,1,0,8.0,1.0,0.0,13,1.0,0.0
seweljo01,1903,7132,1141,2226,436,68,49,1055.0,74.0,72.0,842,114.0,0.0
sewellu01,1630,5383,653,1393,272,56,20,696.0,65.0,44.0,486,307.0,1.0
sewelri01,423,750,81,152,22,3,6,59.0,12.0,0.0,37,154.0,20.0
sewelto01,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
sexauel01,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
sexsori01,1367,4928,748,1286,260,17,306,943.0,14.0,13.0,588,1313.0,144.0
sextoch01,70,159,18,35,4,1,1,17.0,8.0,4.0,24,22.0,7.0
sextofr01,10,26,3,7,0,0,0,3.0,0.0,0.0,1,1.0,0.0
sextoji01,236,372,53,81,9,3,5,24.0,36.0,6.0,32,71.0,1.0
sextoto01,12,47,9,11,2,0,0,0.0,0.0,0.0,4,0.0,0.0
seyboso01,997,3685,478,1085,218,54,51,556.0,66.0,0.0,293,298.0,0.0
seyfrgo01,5,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
seymocy01,1529,5686,737,1724,229,96,52,799.0,222.0,0.0,354,361.0,0.0
seymoja01,1,4,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
shabaad01,6,15,1,3,0,0,0,4.0,0.0,0.0,1,5.0,1.0
shackbr01,63,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
shackke01,31,4,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0
shafeju01,45,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
shafera01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
shafeti01,283,776,138,212,24,14,5,83.0,60.0,0.0,105,93.0,0.0
shaff01,1,4,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
shafff01,6,19,1,3,0,0,0,0.0,0.0,0.0,0,0.0,0.0
shaffjo01,21,73,7,14,1,1,0,4.0,1.0,0.0,5,13.0,0.0
shaffor01,871,3552,601,1000,164,53,11,317.0,34.0,0.0,227,226.0,0.0
shaffri01,51,122,16,26,9,0,5,10.0,0.0,2.0,15,50.0,2.0
shaffta01,129,493,57,92,8,6,0,21.0,19.0,0.0,46,0.0,0.0
shallgu01,36,123,6,8,0,0,0,5.0,0.0,0.0,7,0.0,0.0
shamsar01,665,1686,194,426,60,15,68,233.0,5.0,7.0,188,254.0,34.0
shanagr01,11,1,1,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
