playerID,p_W,p_L,p_G,p_GS,p_CG,p_SHO,p_SV,p_IPouts,p_H,p_ER,p_HR,p_BB,p_SO,p_ERA,p_WP,p_BK,p_BFP,p_GF,p_R
sowdejo01,25,32,65,60,48,1,1,1491,573,237,12,271,195,29.64,37,1,2352.0,5,427
sowerje01,18,30,72,71,2,2,0,1200,444,230,49,132,174,20.82,9,1,1741.0,1,242
spadebo01,25,24,62,52,36,4,1,1279,411,140,4,159,121,17.75,6,0,1770.0,9,197
spahnwa01,363,245,750,665,382,63,29,15731,4830,1798,434,1434,2583,72.11,81,5,21547.0,68,2016
spaldal01,252,65,347,325,279,24,13,8659,3280,684,15,164,248,16.73,104,2,12724.0,31,1790
spangco01,0,0,2,0,0,0,0,6,4,3,0,3,0,13.5,0,0,12.0,2,3
spansbi01,2,3,29,7,0,0,0,196,75,50,9,44,55,6.89,6,0,301.0,4,51
sparkgl01,4,14,52,26,1,1,0,541,229,120,33,58,111,78.88,9,3,821.0,6,129
sparkje01,0,1,23,0,0,0,1,91,19,14,3,30,41,8.940000000000001,4,0,139.0,6,14
sparkst01,59,76,270,182,16,2,3,3959,1451,716,154,520,658,50.699999999999996,54,5,5832.0,45,800
sparkst02,0,0,3,0,0,0,0,12,4,3,0,5,2,6.75,2,0,20.0,2,3
sparktu01,121,137,314,270,203,19,8,7031,2250,734,33,630,780,48.41,24,1,9583.0,40,1067
sparmjo01,52,52,183,142,31,10,0,2594,774,379,77,436,586,30.759999999999998,42,2,3755.0,18,423
speaktr01,0,0,1,0,0,0,0,3,2,1,0,0,0,9.0,0,0,4.0,1,1
speckcl01,2,1,13,1,0,0,0,85,25,13,2,15,21,4.13,2,1,123.0,3,13
speecby01,5,6,62,4,3,0,1,502,208,88,1,61,51,20.2,5,2,763.0,33,109
speerfl01,0,0,3,0,0,0,0,9,5,3,0,2,2,18.0,0,0,15.0,3,3
speerki01,4,4,12,8,4,0,1,229,88,24,2,13,12,2.83,4,0,317.0,3,39
speiega01,0,1,17,0,0,0,0,39,14,11,3,10,16,15.3,1,0,63.0,4,11
speieju01,35,33,613,0,0,0,17,2025,612,308,108,231,588,72.42,38,5,2883.0,190,324
speiery01,7,3,90,0,0,0,0,298,104,44,4,42,58,16.47,6,1,430.0,26,46
speigle01,2,4,26,6,0,0,0,144,71,49,5,29,20,20.03,1,0,240.0,5,49
spencge01,16,10,122,9,3,0,9,754,228,113,40,106,82,34.77,3,0,1059.0,48,123
spencgl01,23,31,139,44,22,2,8,1602,588,269,37,201,162,20.509999999999998,21,2,2358.0,55,333
spencha01,0,0,1,0,0,0,0,5,2,0,0,0,0,0.0,0,0,7.0,1,2
spencjo01,0,3,51,0,0,0,0,120,27,14,3,24,41,7.08,0,0,171.0,11,14
spencse01,0,0,10,0,0,0,0,25,12,8,2,6,8,27.0,4,0,40.0,1,8
spencst02,3,9,23,21,0,0,0,356,129,73,23,34,107,17.119999999999997,1,2,515.0,1,82
spicebo01,0,0,4,0,0,0,0,15,15,15,3,5,2,53.04,0,0,35.0,0,15
spiezsc01,0,0,1,0,0,0,0,3,0,0,0,1,0,0.0,0,0,4.0,1,0
spillda01,75,89,556,123,19,3,50,4478,1585,699,134,605,878,59.09,51,2,6526.0,223,786
spinksc01,7,11,35,29,7,0,0,605,175,83,16,107,154,21.12,9,1,867.0,1,92
splitpa01,166,143,429,392,88,17,1,7664,2644,1082,192,780,1057,63.76,41,5,10829.0,13,1243
spoljpa01,8,17,195,12,0,0,4,832,275,170,41,163,278,82.34,17,3,1259.0,44,196
spongca01,0,0,1,0,0,0,0,21,9,7,1,6,4,9.0,0,0,36.0,1,7
spoonka01,10,6,31,16,4,3,2,350,86,40,8,47,105,3.65,1,0,488.0,10,50
spoonti01,2,3,88,0,0,0,1,292,70,35,5,39,68,8.95,9,0,392.0,26,38
spradje01,17,19,310,1,0,0,11,1115,371,196,40,122,292,58.0,19,4,1572.0,109,211
spragch01,10,7,24,17,13,0,0,485,162,81,1,101,76,17.27,20,0,763.0,5,130
spraged01,17,23,198,23,3,0,9,1224,406,174,27,206,188,42.67,27,1,1797.0,64,208
spragho01,0,0,4,0,0,0,0,16,3,4,0,3,3,6.75,0,0,22.0,1,4
sprinbr01,0,0,3,0,0,0,0,13,3,2,0,9,1,9.75,0,0,25.0,2,5
sprinde01,24,48,130,98,9,4,1,1966,702,377,108,258,296,44.65,21,0,2866.0,16,415
sprined01,0,1,1,1,1,0,0,15,8,5,0,2,1,9.0,0,0,27.0,0,8
sprinja01,12,5,155,5,0,0,8,558,195,88,21,78,86,47.66,4,2,823.0,51,106
sprinje01,5,4,59,2,0,0,0,254,100,51,13,44,91,16.86,5,0,395.0,19,55
sprinru01,36,45,740,27,1,0,9,2569,824,430,121,349,775,98.67,39,0,3716.0,168,458
sproubo01,0,0,1,1,0,0,0,12,4,2,0,3,2,4.5,0,0,18.0,0,3
sprouch01,4,10,34,19,2,0,1,391,158,86,10,80,47,5.94,2,0,622.0,6,102
sprowbo01,0,3,22,4,0,0,0,139,54,28,4,27,34,12.36,3,0,216.0,4,30
spruize01,1,3,12,3,0,0,0,102,44,16,3,9,23,9.129999999999999,0,0,154.0,2,22
spurgja01,1,1,7,4,0,0,0,72,26,16,5,15,11,6.0,3,0,110.0,1,16
spurlch01,6,8,187,0,0,0,3,657,224,105,28,66,99,23.18,10,0,930.0,50,115
squirmi01,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0,0,1.0,1,0
stablge01,0,1,4,2,0,0,0,35,16,4,0,3,4,3.09,1,0,51.0,0,4
stacked01,26,24,102,60,24,3,2,1473,469,192,14,188,200,22.53,11,1,2053.0,35,259
staffbi01,43,40,186,104,18,6,9,2357,707,307,77,270,449,27.53,9,0,3290.0,35,337
staffge01,3,9,12,12,11,0,0,294,123,56,8,43,21,5.14,3,0,465.0,0,89
staffjo01,0,1,2,0,0,0,0,21,12,11,1,7,4,14.14,0,0,40.0,1,15
stahlch01,0,0,1,0,0,0,0,6,2,2,0,3,0,9.0,0,0,11.0,1,2
stalege01,134,111,640,186,58,9,61,5945,2070,814,187,529,727,184.67,27,2,8398.0,246,946
staleha01,136,119,284,258,232,10,2,6834,2480,965,94,604,751,35.07,91,0,9879.0,25,1484
stallja01,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0,0,3.0,1,0
stalltr01,30,57,183,104,21,3,4,2294,716,354,92,343,477,22.439999999999998,34,4,3302.0,27,398
stammcr01,48,39,462,38,1,0,5,2268,734,310,73,213,625,34.84,22,2,3168.0,83,343
stancch01,5,7,39,13,1,0,0,367,135,67,7,79,47,18.849999999999998,7,0,572.0,12,80
standja01,3,9,80,9,1,0,0,382,151,82,25,74,80,57.7,7,0,594.0,18,89
standpe01,4,1,31,3,2,0,0,351,130,50,2,40,45,13.25,1,0,518.0,18,66
staneal01,0,0,11,0,0,0,0,40,10,7,1,12,5,4.73,1,0,61.0,4,7
stanery01,2,7,152,56,0,0,1,520,143,77,28,86,210,24.91,14,0,733.0,29,83
stanfja01,2,5,23,12,0,0,0,262,92,35,6,28,51,9.2,1,0,381.0,3,36
stanfke01,0,0,3,0,0,0,0,9,2,2,0,0,0,6.0,0,0,10.0,0,2
stangda01,0,1,7,0,0,0,0,17,6,9,2,8,3,29.7,0,0,31.0,4,9
stangle01,62,61,359,125,32,8,21,3648,1172,481,142,344,718,49.57,35,2,5100.0,77,553
stanhdo01,38,54,294,66,11,2,64,2281,707,324,48,455,408,45.09,29,3,3359.0,156,359
staniro01,3,6,82,0,0,0,2,318,119,64,17,42,61,17.85,2,0,476.0,24,75
stankjo01,1,0,2,0,0,0,0,16,2,2,1,4,3,3.38,0,0,22.0,1,2
stanlbo01,115,97,637,85,21,7,132,5121,1858,690,113,471,693,47.61,22,2,7238.0,377,797
stanlbu01,0,0,4,0,0,0,0,34,14,8,0,9,5,6.35,1,0,52.0,2,11
stanljo02,0,0,3,0,0,0,0,23,7,8,1,5,4,21.0,2,0,34.0,3,9
stantmi01,13,22,277,3,0,0,31,1153,398,197,27,182,304,42.65,15,5,1691.0,131,218
stantmi02,68,63,1178,1,0,0,84,3342,1086,485,93,420,895,104.26,35,9,4762.0,363,523
staplda02,2,0,10,0,0,0,0,85,33,12,1,12,20,7.77,0,1,127.0,1,12
starkco01,0,0,1,0,0,0,0,9,7,6,1,2,1,18.0,0,0,17.0,0,6
starkde01,15,14,73,42,0,0,0,795,303,171,53,133,127,46.949999999999996,6,1,1223.0,9,201
starrdi01,12,24,93,45,7,2,2,1034,390,201,40,198,120,28.28,7,5,1582.0,23,230
starrhe01,1,1,27,0,0,0,0,138,43,13,1,16,21,6.1,1,0,190.0,13,16
starrra01,37,35,138,88,35,9,4,2097,670,274,33,279,189,42.82,4,1,2974.0,23,302
stashco01,1,1,29,1,0,0,0,120,40,14,5,4,42,6.24,1,0,161.0,5,14
stassma01,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0,0,1.0,1,0
staufed01,0,1,21,1,0,0,0,97,39,21,1,22,13,18.84,0,0,153.0,10,24
staufti01,33,34,201,73,0,0,0,1787,591,263,64,202,449,64.31,8,2,2521.0,49,276
staumjo01,2,1,42,0,0,0,0,135,41,15,6,26,52,6.17,1,0,200.0,10,21
stclara01,12,6,162,0,0,0,9,756,252,116,28,93,160,47.79,11,1,1089.0,69,130
stearbi01,13,64,84,79,73,0,0,2099,1167,333,13,46,24,20.259999999999998,21,0,3668.0,4,1001
stechch01,0,10,10,10,9,0,0,204,111,78,1,60,18,10.32,12,0,386.0,0,110
stechge01,8,7,116,0,0,0,6,383,122,65,20,64,84,14.95,7,0,555.0,30,76
steckdr01,5,7,123,0,0,0,6,341,94,47,17,50,142,12.52,1,0,481.0,28,52
steelbi01,37,43,129,79,40,1,7,2030,733,302,21,235,236,24.9,17,0,2881.0,32,408
steelbo01,16,38,91,58,28,4,3,1463,450,165,10,144,217,21.28,13,3,2033.0,23,219
steelel01,18,24,75,43,20,3,3,1254,367,112,7,68,147,14.25,2,4,1596.0,24,162
steenbi01,28,32,108,65,31,4,6,1791,611,202,7,199,265,16.5,13,2,2458.0,21,266
steenke01,0,0,4,0,0,0,0,10,7,4,2,1,4,10.8,0,0,18.0,1,4
steenmi01,1,1,16,1,0,0,0,132,58,25,1,23,13,16.700000000000003,0,0,211.0,7,30
steevmo01,0,2,22,1,0,0,0,61,20,10,1,16,11,22.659999999999997,2,0,97.0,5,12
steinbl01,21,28,117,66,2,1,2,1427,451,286,78,281,369,44.67,36,0,2124.0,12,301
steined01,109,78,215,183,158,12,3,4968,1689,731,50,732,535,33.87,90,1,7345.0,30,1048
steinir01,0,0,1,0,0,0,0,9,7,4,2,1,0,12.0,0,0,16.0,1,4
steinra01,3,2,29,2,1,0,0,259,93,47,4,39,34,22.65,2,0,382.0,8,51
steinra02,5,6,65,2,0,0,1,401,151,85,15,81,93,25.3,7,0,620.0,22,96
steirri01,4,3,30,7,0,0,0,272,108,49,5,31,41,25.46,1,0,413.0,9,59
stellbi01,0,1,1,1,1,0,0,24,14,7,0,4,0,7.88,3,0,40.0,0,10
stembje01,0,0,1,1,0,0,0,9,2,1,1,2,0,3.0,0,1,14.0,0,3
stemlst01,0,1,11,0,0,0,0,50,25,16,1,7,9,20.06,0,0,79.0,2,16
stemmbi01,29,29,60,59,59,1,1,1485,482,202,15,205,295,17.22,79,0,2209.0,1,374
stenhda01,16,28,76,56,12,3,1,1116,339,171,48,174,214,13.01,4,1,1608.0,9,184
stephbe01,1,8,18,11,9,0,1,332,151,57,4,52,23,14.79,3,0,537.0,6,99
stephbr01,8,16,74,17,3,0,4,644,220,123,20,106,69,10.03,11,0,922.0,22,140
stephbu01,1,1,2,2,0,0,0,34,11,6,0,7,4,4.76,1,0,49.0,0,7
stephcl01,1,1,2,2,2,0,0,48,18,12,1,8,9,13.51,1,0,75.0,0,17
stephea01,4,5,54,8,1,0,1,340,118,45,7,49,50,19.47,9,0,489.0,13,48
stephga01,39,39,123,104,6,2,0,1954,662,329,91,237,408,43.64,10,3,2808.0,6,347
stephja01,4,4,36,4,0,0,0,190,69,34,13,24,54,9.61,4,0,284.0,13,43
stephje01,8,19,67,33,3,0,1,715,265,151,21,145,184,48.85,19,1,1115.0,13,174
stephjo03,2,5,12,11,0,0,0,195,68,44,13,22,56,6.09,2,0,281.0,0,44
stephro01,10,13,104,22,0,0,1,624,193,119,40,111,222,33.68,12,4,921.0,26,131
sterljo01,0,1,1,1,1,0,0,15,16,12,1,4,1,21.6,0,0,36.0,0,12
sterlra01,1,1,3,2,0,0,0,28,13,5,0,3,2,4.82,1,0,44.0,1,8
stettmi01,8,2,132,0,0,0,1,258,68,39,9,52,89,30.27,7,0,385.0,24,40
steveda01,15,16,183,6,0,0,21,753,298,168,49,132,170,61.910000000000004,9,4,1163.0,93,174
steveje01,1,0,33,0,0,0,0,112,39,26,7,25,28,18.36,3,0,174.0,6,29
steveji01,0,0,2,0,0,0,0,9,4,3,0,2,0,9.0,0,0,14.0,1,3
stewabr01,6,3,46,11,0,0,1,317,121,71,26,48,87,41.620000000000005,3,0,487.0,12,80
stewabu02,5,11,72,14,2,0,3,562,215,125,19,127,77,40.02,4,1,898.0,19,147
stewada01,168,129,523,348,55,9,19,7889,2499,1154,264,1034,1741,76.92,119,23,11251.0,87,1259
stewafr01,0,1,1,1,0,0,0,12,5,4,0,4,0,9.0,0,0,19.0,0,4
stewajo01,0,0,2,0,0,0,0,28,12,10,0,4,1,9.64,0,0,47.0,2,11
stewajo02,1,3,8,7,0,0,0,100,44,30,7,19,18,21.22,0,0,162.0,1,31
stewako01,4,3,17,6,0,0,0,186,63,33,6,26,34,10.07,10,0,268.0,5,34
stewale01,101,98,279,216,107,8,8,5166,1895,802,117,498,503,63.45,6,3,7415.0,43,932
stewama02,0,1,24,1,0,0,0,122,48,17,1,18,12,6.22,1,0,180.0,14,18
stewasa01,59,48,359,25,4,1,45,2870,863,382,77,502,586,37.29,41,7,4121.0,181,421
stewasc01,11,6,214,0,0,0,20,542,187,80,19,60,161,23.93,4,1,779.0,53,93
stewaza01,3,10,33,14,1,1,0,309,148,78,25,22,64,39.32,2,2,465.0,9,84
stidhph01,0,0,5,0,0,0,0,13,12,12,3,4,4,24.92,0,0,26.0,0,12
stiebda01,176,137,443,412,103,30,3,8686,2572,1106,225,1034,1669,60.04,51,14,12072.0,14,1225
stielfr01,1,1,9,3,2,0,0,104,45,23,4,14,9,15.28,1,0,165.0,6,28
stievjo01,0,1,2,2,0,0,0,19,7,7,4,4,3,9.95,0,0,29.0,0,7
stigmdi01,46,54,235,119,30,5,16,2768,819,413,133,406,755,29.880000000000003,48,2,3930.0,53,442
stilero01,9,14,85,18,9,1,1,894,402,196,16,148,86,18.14,6,0,1388.0,37,232
stimmar01,5,19,26,22,18,1,0,577,225,90,12,60,64,14.49,4,0,850.0,4,123
stimsca01,0,0,2,0,0,0,0,12,12,10,0,5,1,22.5,1,0,24.0,2,10
stineha01,0,1,1,1,1,0,0,24,17,8,0,4,1,9.0,2,0,45.0,0,9
stinele01,3,8,49,13,5,1,2,430,179,81,9,55,39,23.25,5,2,650.0,22,92
stinsjo01,0,2,39,2,0,0,1,157,47,26,8,21,29,17.29,1,0,219.0,11,27
stitema01,0,0,48,0,0,0,0,125,47,33,7,21,32,18.19,2,0,192.0,17,37
stiveja01,203,132,388,333,278,14,5,8663,2905,1199,130,1155,1223,47.05,120,0,12636.0,52,1836
stjohlo01,0,0,7,0,0,0,0,20,7,4,0,4,5,5.4,0,0,33.0,4,4
stobbch01,107,130,459,238,65,7,19,5761,2003,916,183,735,897,74.23,30,3,8378.0,105,1030
stockot01,15,31,54,46,30,0,1,1041,521,239,23,136,48,41.44,10,0,1693.0,8,366
stockph01,0,0,10,0,0,0,0,34,5,1,0,8,13,2.25,1,0,47.0,5,1
stockro01,2,2,52,0,0,0,0,191,67,30,3,31,67,17.36,10,1,284.0,14,36
stockwe01,27,13,321,3,0,0,22,1552,434,207,60,215,365,49.57,8,0,2158.0,128,224
stoddbo01,18,27,119,45,5,2,3,1300,437,194,56,160,223,27.89,23,5,1844.0,23,222
stoddti01,41,35,485,0,0,0,76,2189,680,320,72,356,582,62.09,33,2,3158.0,262,343
stokear01,1,1,12,0,0,0,0,73,24,11,0,10,7,4.07,1,0,103.0,8,15
stokebr01,6,11,173,5,0,0,1,620,254,121,28,96,137,27.53,5,0,948.0,52,126
stonear01,4,3,35,2,1,0,0,229,76,32,0,19,9,10.98,0,0,307.0,19,39
stonebi01,54,85,245,169,45,15,5,3709,1182,561,120,602,934,36.86,36,3,5395.0,28,617
stonede01,29,39,215,85,19,5,12,2058,705,341,47,373,380,52.18,27,2,3078.0,52,402
stonedi01,0,0,3,0,0,0,0,15,6,0,0,2,0,0.0,0,0,22.0,1,0
stonedw01,10,20,57,29,10,1,0,833,299,126,8,123,125,7.9,11,2,1220.0,20,155
stonege02,60,57,203,145,24,5,5,3062,1119,441,122,270,590,37.17,13,5,4407.0,29,524
stoneli01,50,58,229,111,45,1,14,3011,1180,531,62,374,299,46.43,24,1,4492.0,72,623
stoneri01,11,9,220,0,0,0,2,767,283,133,44,90,170,39.1,6,0,1122.0,63,144
stonero01,0,1,13,0,0,0,0,74,23,12,0,8,11,4.38,0,0,105.0,5,14
stonest01,107,93,320,269,43,7,1,5365,1707,788,184,716,1065,44.02,31,5,7640.0,15,880
stoneti01,0,0,1,0,0,0,0,9,5,4,1,3,1,12.0,1,0,14.0,1,4
stoneto01,0,1,5,0,0,0,0,34,12,5,2,4,5,7.859999999999999,0,0,47.0,1,5
stoopji01,1,0,3,0,0,0,0,12,5,1,1,3,0,2.25,0,0,17.0,0,1
storedr01,29,18,470,0,0,0,99,1321,394,169,38,132,417,31.880000000000003,15,1,1844.0,187,183
storemi01,0,1,29,0,0,0,0,103,33,16,2,11,40,10.61,0,0,146.0,6,17
stottme01,164,139,360,356,152,40,1,7984,2435,878,171,809,1257,32.55,57,1,10972.0,3,1003
stottme02,0,1,13,2,0,0,0,94,35,17,3,12,14,4.88,0,0,138.0,3,18
stottto01,138,121,372,339,25,6,1,6575,2200,1042,246,816,1587,67.91,64,10,9441.0,12,1130
stoutal01,20,20,180,29,8,0,11,1373,546,231,28,177,185,28.92,20,0,2056.0,92,271
stouter01,0,0,3,0,0,0,0,7,7,6,2,2,2,23.14,0,0,16.0,0,7
stovaje01,7,14,28,23,19,3,0,611,214,85,3,66,53,6.47,5,0,877.0,4,114
stoveha01,0,0,4,0,0,0,0,28,15,7,0,3,7,40.5,2,0,46.0,3,9
stoweha01,0,0,1,0,0,0,0,3,0,1,0,1,0,9.0,0,1,4.0,0,1
strahdi01,0,0,9,0,0,0,1,43,16,9,0,8,8,5.65,0,0,68.0,7,10
strahma01,13,23,151,24,0,0,0,760,217,104,37,80,269,16.05,10,1,1057.0,15,109
strahmi01,6,8,53,13,2,0,1,476,149,63,14,79,80,11.92,13,0,689.0,13,80
straida01,44,40,156,140,0,0,0,2410,747,407,143,312,681,51.989999999999995,19,1,3434.0,2,430
strakle01,10,15,47,40,2,1,1,711,236,111,32,84,99,8.29,6,8,997.0,2,118
strambo01,0,0,7,0,0,0,0,14,6,6,0,7,4,11.57,0,0,27.0,4,6
stranpa01,7,3,29,5,3,0,2,285,95,25,2,38,52,6.9399999999999995,5,0,373.0,20,44
stranpa02,0,0,11,0,0,0,0,51,19,12,4,12,9,12.129999999999999,0,1,78.0,5,12
strasst01,112,59,241,241,2,2,0,4331,1193,512,144,378,1697,41.150000000000006,43,4,5844.0,0,563
stratch01,18,18,110,41,1,1,1,959,342,170,41,133,277,28.52,11,0,1399.0,19,185
strated01,0,3,3,3,3,0,0,81,75,25,1,1,0,8.33,0,0,183.0,0,75
stratmo01,36,23,70,62,36,5,2,1462,489,201,32,149,196,21.05,5,1,2053.0,7,235
stratsc01,97,114,231,214,199,10,1,5677,2177,813,44,434,570,47.97,58,0,8291.0,16,1293
straujo02,0,0,2,0,0,0,1,12,6,2,0,3,0,4.5,1,0,29.0,2,4
streehu01,42,34,668,0,0,0,324,2040,542,223,70,183,665,39.15,20,1,2718.0,525,237
streios01,1,7,10,8,5,0,0,199,87,41,4,40,10,11.98,3,0,320.0,1,71
streled01,1,3,42,2,1,0,1,257,98,55,7,32,13,18.45,1,1,379.0,19,60
stremph01,0,4,7,4,4,0,0,141,51,21,0,20,13,8.22,2,0,194.0,3,28
stricbi01,0,0,9,0,0,0,0,64,28,14,2,15,6,5.91,0,0,100.0,6,18
striccu01,2,0,8,0,0,0,1,83,30,11,0,11,10,14.97,3,0,128.0,8,14
stricel01,35,51,104,90,78,10,6,2294,755,242,3,215,237,20.33,12,2,3095.0,13,366
strichu01,16,16,285,0,0,0,21,761,218,91,23,88,233,33.5,12,1,1056.0,87,99
stricji01,4,2,60,0,0,0,5,232,63,23,9,44,60,17.68,7,1,337.0,26,39
stricsc01,12,21,239,0,0,0,20,726,206,91,25,112,243,32.3,10,0,1039.0,82,104
strikja01,1,0,3,1,0,0,0,31,13,4,1,5,6,7.61,0,0,48.0,1,5
strikjo01,1,1,2,2,1,0,0,45,19,8,1,7,11,4.8,2,0,68.0,0,10
strinni01,46,49,203,103,46,4,6,2669,958,400,52,270,274,57.1,7,0,3863.0,40,462
stripro01,23,27,148,61,0,0,3,1309,428,183,62,109,417,26.130000000000003,16,0,1816.0,23,196
strohjo01,11,9,142,18,2,0,4,937,329,155,35,128,200,26.009999999999998,13,2,1361.0,49,173
strombr01,22,39,100,75,16,3,0,1503,482,220,51,180,278,29.68,32,6,2125.0,7,265
stromfl01,0,1,5,0,0,0,0,39,13,7,1,13,4,4.85,1,0,64.0,2,8
stromma01,51,47,146,140,3,1,1,2548,853,355,78,244,695,25.05,33,5,3549.0,1,392
stronjo01,1,1,23,0,0,0,1,79,29,17,4,15,22,8.67,2,0,120.0,7,17
stroppe01,28,30,559,0,0,0,32,1511,358,180,34,230,551,56.7,54,6,2101.0,141,194
strousa01,20,20,70,41,15,3,3,1083,364,118,13,85,141,8.74,8,0,1474.0,19,148
strusst01,0,1,1,1,0,0,0,21,7,5,0,6,3,6.43,1,0,34.0,0,6
strykdu01,3,8,22,10,2,0,0,226,98,55,4,23,22,33.01,3,0,332.0,11,64
stuarjo01,20,18,82,34,21,1,3,1073,360,189,29,156,124,24.15,3,4,1572.0,30,227
stuarma01,23,17,196,31,7,0,15,1457,544,251,37,256,185,41.31,13,2,2201.0,89,300
stuelge01,9,6,45,13,4,0,0,405,153,86,9,64,50,20.17,6,1,603.0,25,96
stuffpa01,1,0,7,1,0,0,0,33,9,3,0,12,6,4.8,0,0,56.0,2,8
stullev01,2,5,26,6,0,0,0,172,65,42,8,45,42,41.82,5,0,280.0,4,47
stulter01,36,48,135,112,4,2,0,2050,723,322,83,192,433,45.47,11,2,2924.0,7,350
stultge01,1,0,1,1,1,0,0,27,4,0,0,5,1,0.0,0,0,35.0,0,2
stumpda01,2,7,166,0,0,0,0,330,125,57,16,48,100,23.89,5,1,493.0,26,63
stumpji01,1,0,11,0,0,0,0,74,23,6,1,12,8,4.41,0,0,109.0,3,7
stupejo01,32,28,111,76,9,1,1,1485,528,218,35,183,191,16.87,14,4,2127.0,19,249
sturdto01,59,51,335,101,22,7,17,3411,1029,473,107,449,704,68.74,39,3,4796.0,99,521
sturdty01,0,1,16,0,0,0,0,55,18,8,1,6,14,3.93,0,0,75.0,6,8
sturtta01,40,44,272,84,4,0,3,2391,886,460,110,333,480,74.22,32,4,3531.0,48,490
stutemi01,9,3,79,0,0,0,0,256,70,38,8,40,72,14.559999999999999,2,0,363.0,19,42
stvraji01,4,6,12,11,10,1,0,285,88,22,0,25,51,2.08,3,0,388.0,1,36
suareal01,3,8,40,12,0,0,1,347,112,58,15,37,88,9.41,2,0,490.0,10,60
suarean01,7,15,56,31,0,0,0,608,211,105,31,65,160,14.0,7,0,855.0,5,112
suarejo01,2,8,21,17,0,0,0,250,110,74,24,38,74,45.68,6,1,398.0,0,77
suarera01,7,3,44,3,0,0,0,203,83,35,10,22,54,28.79,1,2,300.0,9,41
suchdi01,1,5,21,5,0,0,0,150,48,42,8,45,41,7.56,3,0,239.0,3,42
suchech01,0,0,1,0,0,0,0,4,4,4,0,3,1,27.0,0,0,10.0,0,4
sucheji01,0,6,38,6,0,0,0,311,130,62,9,50,56,15.32,1,0,495.0,17,73
sucreje01,0,0,6,0,0,0,0,15,12,8,1,2,0,58.5,0,1,28.0,5,8
sudhowi01,102,135,278,239,199,10,3,6226,2173,830,62,603,516,47.14,30,0,8810.0,38,1141
suerowa01,12,10,140,0,0,0,1,428,127,65,10,51,156,11.93,7,2,598.0,23,66
sugdejo01,0,0,1,0,0,0,0,3,1,0,0,0,0,0.0,0,0,4.0,1,0
suggsge01,99,91,245,185,115,16,17,4956,1722,571,40,355,588,23.11,23,8,6703.0,51,720
suklaed01,3,5,39,0,0,0,4,154,52,30,8,17,26,17.73,0,0,218.0,21,30
sullibi02,1,4,6,6,4,0,0,126,51,37,2,27,13,7.93,3,0,208.0,0,50
sullich02,4,9,74,9,4,0,5,603,239,129,16,105,68,18.03,8,0,926.0,38,144
sullifl01,16,35,51,51,51,2,0,1323,496,206,15,96,189,4.2,25,0,1967.0,0,328
sullifr01,97,100,351,219,73,15,18,5196,1702,692,148,559,959,49.95,17,6,7331.0,53,797
sulliha01,0,0,2,1,0,0,0,3,4,4,1,2,1,36.0,0,0,10.0,0,6
sulliji01,26,28,70,57,46,2,3,1542,621,257,26,171,97,109.71000000000001,10,0,2300.0,12,366
sulliji02,0,5,25,4,3,0,0,220,106,45,3,37,27,23.02,5,0,352.0,6,66
sullijo03,0,1,4,2,1,0,0,45,24,7,0,8,9,4.2,0,0,75.0,2,15
sullijo05,30,37,150,55,20,0,5,1764,601,262,25,298,216,24.58,19,0,2627.0,55,334
sullile01,0,1,7,1,0,0,0,38,9,6,0,9,4,4.26,0,0,54.0,4,8
sullima01,0,0,1,0,0,0,0,7,6,2,0,1,1,7.71,0,0,13.0,0,2
sullimi02,54,65,160,119,99,1,4,3334,1292,622,45,568,285,62.94,78,0,5187.0,39,892
sullipa01,0,1,1,1,0,0,0,21,15,9,1,5,1,11.57,0,0,42.0,0,17
sullisc01,40,28,558,0,0,0,9,2212,671,326,89,281,622,43.62,32,2,3146.0,128,353
sullisu01,0,0,1,0,0,0,0,18,10,1,0,4,3,1.5,0,0,31.0,1,4
sullito01,14,33,47,47,46,0,0,1224,474,183,12,152,147,17.09,48,0,1863.0,0,326
sullito02,0,0,3,0,0,0,0,24,16,10,0,5,2,11.25,0,0,45.0,2,11
sulliwi01,1,0,1,1,0,0,0,18,10,3,0,0,3,4.5,0,0,29.0,0,6
sulseco01,1,5,26,0,0,0,5,90,22,14,2,20,28,5.56,1,0,129.0,13,18
summeed01,68,45,138,112,79,9,3,2997,930,269,19,221,362,14.93,15,2,4040.0,22,404
sundabi01,0,0,1,0,0,0,0,0,2,2,0,0,0,0.0,0,0,2.0,0,2
sundigo01,0,0,1,0,0,0,0,0,0,1,0,2,0,0.0,0,0,2.0,0,1
sundrst01,56,41,168,99,47,4,2,2578,944,398,50,321,214,43.730000000000004,25,1,3782.0,44,461
sunketo01,9,15,63,29,6,2,2,661,218,111,11,133,112,32.35,10,0,1001.0,19,126
suppaje01,140,146,448,417,16,5,0,7628,2843,1328,337,871,1390,98.56,89,6,11139.0,16,1451
surhori01,1,1,9,0,0,0,2,28,14,7,2,3,9,7.56,0,0,43.0,5,7
surkaer01,4,8,52,16,0,0,0,287,122,71,16,52,59,51.96,1,0,464.0,2,75
surkoma01,61,76,236,149,53,7,8,3583,1209,581,134,481,571,58.69,28,2,5207.0,46,650
suscege02,22,17,117,36,8,1,3,1229,407,201,44,170,177,48.1,4,2,1790.0,42,224
